"","n_sim","survey","year","species","obs_value","cv","pred_value","res","nll"
"4088","13",2,29,"Atlantic_herring",1825.79,0.305276,1585.2,0.141302,7.34929
"4089","13",1,30,"Atlantic_herring",2024.78,0.79727,1199.05,0.523936,8.52153
"4090","13",2,30,"Atlantic_herring",1860.1,0.605265,1688.92,0.096541,7.95796
"4091","13",1,31,"Atlantic_herring",2139.3,0.666773,1702.28,0.228514,8.2406
"4092","13",2,31,"Atlantic_herring",2118.67,0.359836,2546.38,-0.183886,7.68595
"4093","13",1,32,"Atlantic_herring",2275.59,0.967873,1230.59,0.614745,8.81799
"4094","13",2,32,"Atlantic_herring",2189.12,0.422601,1737.37,0.231127,7.89842
"4095","13",1,33,"Atlantic_herring",2798.9,0.404694,1400.94,0.69208,9.41357
"4096","13",2,33,"Atlantic_herring",2709.39,0.46582,2079.2,0.26474,8.22096
"4097","13",1,34,"Atlantic_herring",3944.73,0.814873,1834.74,0.765478,9.43557
"4098","13",2,34,"Atlantic_herring",3968.8,0.505954,2735.86,0.372017,8.79417
"4099","13",1,35,"Atlantic_herring",5172.7,0.53322,2759.38,0.628388,9.53567
"4100","13",2,35,"Atlantic_herring",4616.29,0.287404,3855.28,0.180146,8.30586
"4101","13",1,36,"Atlantic_herring",3425.37,0.371954,2236.48,0.426308,8.72573
"4102","13",2,36,"Atlantic_herring",3217.05,0.365561,3194.23,0.00711732,7.98902
"4103","13",1,37,"Atlantic_herring",4217.78,0.791301,2573.39,0.494083,9.22686
"4104","13",2,37,"Atlantic_herring",4181.26,0.487537,3764.59,0.104972,8.5621
"4105","13",1,38,"Atlantic_herring",5394.9,0.633365,3602.95,0.403701,9.25857
"4106","13",2,38,"Atlantic_herring",4877.14,0.644823,4907.45,-0.00619502,8.97252
"4107","13",1,39,"Atlantic_herring",4393.46,0.827254,2532.08,0.551076,9.33905
"4108","13",2,39,"Atlantic_herring",3675.59,0.354236,3210.29,0.135353,8.16361
"4109","13",1,40,"Atlantic_herring",1841.81,0.900216,857.451,0.764542,8.69297
"4110","13",2,40,"Atlantic_herring",1526.98,0.395846,1150.84,0.2828,7.57845
"4111","13",1,41,"Atlantic_herring",579.622,0.957771,276.625,0.739713,7.53641
"4112","13",2,41,"Atlantic_herring",508.461,0.496085,399.809,0.240402,6.56674
"4113","13",1,42,"Atlantic_herring",335.587,0.558706,275.098,0.198756,6.21597
"4114","13",2,42,"Atlantic_herring",285.571,0.60466,367.811,-0.253076,6.15793
"4115","13",1,1,"Atlantic_cod",100435,0.241799,123428,-0.206145,11.38
"4116","13",2,1,"Atlantic_cod",225427,0.250018,355393,-0.455228,13.5161
"4117","13",1,2,"Atlantic_cod",48100.6,0.142636,49830.9,-0.0353411,9.78323
"4118","13",2,2,"Atlantic_cod",108268,0.163647,140533,-0.260837,11.9715
"4119","13",1,3,"Atlantic_cod",28786.6,0.225478,30445.1,-0.0560164,9.72793
"4120","13",2,3,"Atlantic_cod",59479.2,0.192013,65235.8,-0.0923805,10.3779
"4121","13",1,4,"Atlantic_cod",43565.5,0.32358,78211.4,-0.58515,12.1077
"4122","13",2,4,"Atlantic_cod",77861.3,0.162432,129676,-0.510109,15.2953
"4123","13",1,5,"Atlantic_cod",75176.9,0.320666,134447,-0.581323,12.6524
"4124","13",2,5,"Atlantic_cod",160379,0.82239,353721,-0.79097,13.1712
"4125","13",1,6,"Atlantic_cod",50856.8,0.452045,82021.1,-0.477963,11.5207
"4126","13",2,6,"Atlantic_cod",113312,0.192409,231146,-0.712904,17.7728
"4127","13",1,7,"Atlantic_cod",24206.1,0.282096,31884.5,-0.275517,10.2247
"4128","13",2,7,"Atlantic_cod",55200.6,0.262098,92589.1,-0.517197,12.4456
"4129","13",1,8,"Atlantic_cod",7583.6,0.41401,3868.8,0.673044,10.2922
"4130","13",2,8,"Atlantic_cod",17568.5,0.189959,11443.7,0.428667,11.578
"4131","13",1,9,"Atlantic_cod",7501.66,0.406389,13875.4,-0.614995,10.0864
"4132","13",2,9,"Atlantic_cod",10475.3,0.178404,11638.8,-0.105326,8.62628
"4133","13",1,10,"Atlantic_cod",19717.3,0.290993,27869.9,-0.346052,10.2808
"4134","13",2,10,"Atlantic_cod",41471.9,0.156754,71849.6,-0.549559,15.8442
"4135","13",1,11,"Atlantic_cod",11319.3,0.324615,7866.18,0.363937,9.75656
"4136","13",2,11,"Atlantic_cod",25046.3,0.174349,21952.9,0.131826,9.58657
"4137","13",1,12,"Atlantic_cod",6377,0.294781,6140.15,0.0378476,8.46611
"4138","13",2,12,"Atlantic_cod",12024.8,0.195233,8287.62,0.372209,10.4975
"4139","13",1,13,"Atlantic_cod",6090.92,0.440403,3503.27,0.553102,9.60207
"4140","13",2,13,"Atlantic_cod",13024.3,0.185762,8806.58,0.391314,10.929
"4141","13",1,14,"Atlantic_cod",3961.79,0.372422,4638.82,-0.157766,8.30539
"4142","13",2,14,"Atlantic_cod",7232.94,0.151581,5809.56,0.219141,8.96373
"4143","13",1,15,"Atlantic_cod",4112.6,0.341871,4304.65,-0.0456413,8.17634
"4144","13",2,15,"Atlantic_cod",8764.69,0.233364,11160.6,-0.241658,9.07844
"4145","13",1,16,"Atlantic_cod",1382.12,0.416897,330.736,1.43005,13.1586
"4146","13",2,16,"Atlantic_cod",3069.81,0.283802,913.262,1.21235,16.813
"4147","13",1,17,"Atlantic_cod",1132.29,0.500821,1698.5,-0.405507,7.58722
"4148","13",2,17,"Atlantic_cod",1629.05,0.495024,1261.63,0.255592,7.74484
"4149","13",1,18,"Atlantic_cod",2447.56,0.389853,2479.1,-0.0128017,7.78034
"4150","13",2,18,"Atlantic_cod",5015.56,0.390989,5841.25,-0.152399,8.57613
"4151","13",1,19,"Atlantic_cod",1448.28,0.293942,501.724,1.06008,13.4759
"4152","13",2,19,"Atlantic_cod",3158.97,0.322404,1344.96,0.853881,11.3522
"4153","13",1,20,"Atlantic_cod",1015.39,0.52551,706.871,0.362182,7.43608
"4154","13",2,20,"Atlantic_cod",1661.19,0.218361,652.733,0.934121,15.9627
"4155","13",1,21,"Atlantic_cod",2752.25,0.266434,2427.77,0.125448,7.62733
"4156","13",2,21,"Atlantic_cod",4791.12,0.421116,3647.16,0.272816,8.73846
"4157","13",1,22,"Atlantic_cod",4344.17,0.374831,3599.33,0.188086,8.44015
"4158","13",2,22,"Atlantic_cod",9199.88,0.227391,8037.96,0.135015,8.74107
"4159","13",1,23,"Atlantic_cod",2322.01,0.352011,1253.38,0.616589,9.15911
"4160","13",2,23,"Atlantic_cod",5145.09,0.384269,3362.72,0.425294,9.12078
"4161","13",1,24,"Atlantic_cod",1674.47,0.347259,1402.27,0.177406,7.415
"4162","13",2,24,"Atlantic_cod",2722.51,0.331292,1572.6,0.548821,9.09567
"4163","13",1,25,"Atlantic_cod",2901.97,0.578697,1156.34,0.920126,9.60915
"4164","13",2,25,"Atlantic_cod",6126.01,0.247394,2879.58,0.754899,12.898
"4165","13",1,26,"Atlantic_cod",1794.31,0.459728,988.936,0.595747,8.47383
"4166","13",2,26,"Atlantic_cod",3588.01,0.394189,1310.07,1.00752,11.4397
"4167","13",1,27,"Atlantic_cod",1681.51,0.539983,806.52,0.734718,8.65583
"4168","13",2,27,"Atlantic_cod",3625.65,0.72949,2076.19,0.557499,9.09134
"4169","13",1,28,"Atlantic_cod",1540.06,0.364309,1213.57,0.238256,7.46262
"4170","13",2,28,"Atlantic_cod",2733.14,0.278657,1572.53,0.552763,9.52184
"4171","13",1,29,"Atlantic_cod",2501.92,0.562794,1273.5,0.675288,8.88877
"4172","13",2,29,"Atlantic_cod",5307.48,0.316141,3249.42,0.490642,9.54855
"4173","13",1,30,"Atlantic_cod",3441.58,0.420349,5379.97,-0.446753,8.76074
"4174","13",2,30,"Atlantic_cod",5318.26,0.305117,5207.87,0.0209755,8.31314
"4175","13",1,31,"Atlantic_cod",8073.1,0.403753,12848.2,-0.464667,9.67053
"4176","13",2,31,"Atlantic_cod",17022.3,0.278332,32150.1,-0.635888,11.9921
"4177","13",1,32,"Atlantic_cod",5729.73,0.491331,8761.55,-0.424704,9.23531
"4178","13",2,32,"Atlantic_cod",12682.7,0.329727,24080.8,-0.641175,11.1481
"4179","13",1,33,"Atlantic_cod",2875.89,0.537081,3835.03,-0.287815,8.40504
"4180","13",2,33,"Atlantic_cod",6526.63,0.330868,10942.2,-0.51674,9.81611
"4181","13",1,34,"Atlantic_cod",1042.07,0.379031,780.681,0.288797,7.18804
"4182","13",2,34,"Atlantic_cod",2401.32,0.278881,2270.96,0.0558152,7.44577
"4183","13",1,35,"Atlantic_cod",514.994,0.519511,517.931,-0.00568714,6.50829
"4184","13",2,35,"Atlantic_cod",966.116,0.273519,734.072,0.274676,7.00008
"4185","13",1,36,"Atlantic_cod",920.335,0.556056,899.296,0.0231249,7.15765
"4186","13",2,36,"Atlantic_cod",1819.42,0.714062,2083.9,-0.135727,8.10649
"4187","13",1,37,"Atlantic_cod",1409.76,0.588198,2001.87,-0.350662,7.81713
"4188","13",2,37,"Atlantic_cod",2580.7,0.340315,2947.68,-0.132957,7.77319
"4189","13",1,38,"Atlantic_cod",2231.87,0.324588,3963.45,-0.574272,9.06943
"4190","13",2,38,"Atlantic_cod",4758.72,0.3002,10019.7,-0.744575,11.2592
"4191","13",1,39,"Atlantic_cod",1501.77,0.501842,2767.16,-0.611177,8.28547
"4192","13",2,39,"Atlantic_cod",3336,0.438397,7557.12,-0.817718,9.94641
"4193","13",1,40,"Atlantic_cod",718.437,0.403101,1247.83,-0.552081,7.52533
"4194","13",2,40,"Atlantic_cod",1633.02,0.410378,3534.25,-0.772071,9.19621
"4195","13",1,41,"Atlantic_cod",230.663,0.478603,319.391,-0.325459,5.85422
"4196","13",2,41,"Atlantic_cod",530.972,0.362129,907.468,-0.53595,7.27309
"4197","13",1,42,"Atlantic_cod",64.5967,0.646635,58.4551,0.0999053,4.66306
"4198","13",2,42,"Atlantic_cod",134.254,0.816171,119.905,0.113034,5.62513
"4199","13",1,1,"Atlantic_mackerel",1157.83,0.499485,1352.38,-0.155314,7.32741
"4200","13",1,2,"Atlantic_mackerel",782.559,0.358154,719.644,0.083813,6.5821
"4201","13",2,2,"Atlantic_mackerel",772.943,0.577111,467.887,0.501979,7.39771
"4202","13",1,3,"Atlantic_mackerel",444.6,0.678339,343.672,0.257486,6.70005
"4203","13",2,3,"Atlantic_mackerel",443.962,0.738122,226.853,0.671436,7.12477
"4204","13",1,4,"Atlantic_mackerel",308.546,1,233.28,0.27963,6.6899
"4205","13",2,4,"Atlantic_mackerel",346.353,0.520563,159.257,0.77694,7.22733
"4206","13",1,5,"Atlantic_mackerel",230.424,0.693226,180.12,0.246297,6.05558
"4207","13",2,5,"Atlantic_mackerel",311.422,1,133.711,0.845471,7.0175
"4208","13",1,6,"Atlantic_mackerel",307.174,1,260.54,0.164658,6.65991
"4209","13",2,6,"Atlantic_mackerel",396.223,0.484522,197.316,0.697171,7.21152
"4210","13",1,7,"Atlantic_mackerel",338.474,0.912294,282.519,0.1807,6.67121
"4211","13",1,8,"Atlantic_mackerel",193.778,0.655735,85.2896,0.820663,6.5468
"4212","13",2,8,"Atlantic_mackerel",242.359,0.750382,58.1353,1.42765,7.93206
"4213","13",1,9,"Atlantic_mackerel",229.899,0.67081,119.482,0.654479,6.43326
"4214","13",2,9,"Atlantic_mackerel",314.71,0.472731,98.7485,1.15907,8.92719
"4215","13",1,10,"Atlantic_mackerel",427.689,0.631103,382.307,0.112171,6.53284
"4216","13",2,10,"Atlantic_mackerel",521.364,0.91926,291.97,0.579798,7.29011
"4217","13",1,11,"Atlantic_mackerel",394.057,0.496475,529.334,-0.295124,6.37189
"4218","13",1,12,"Atlantic_mackerel",530.661,0.740683,620.921,-0.157079,6.91537
"4219","13",2,12,"Atlantic_mackerel",606.159,1,415.688,0.377207,7.39722
"4220","13",1,13,"Atlantic_mackerel",481.245,0.360862,272.577,0.568453,7.31678
"4221","13",1,14,"Atlantic_mackerel",379.536,0.547901,155.859,0.89,7.57553
"4222","13",2,14,"Atlantic_mackerel",416.673,0.478874,108.226,1.34808,10.1773
"4223","13",1,15,"Atlantic_mackerel",400.604,0.429608,114.183,1.25517,10.3351
"4224","13",2,15,"Atlantic_mackerel",457.546,0.654714,79.0513,1.75578,10.2172
"4225","13",1,16,"Atlantic_mackerel",509.385,0.691189,139.925,1.29209,8.53009
"4226","13",2,16,"Atlantic_mackerel",637.735,0.861489,104.187,1.81174,9.43913
"4227","13",1,17,"Atlantic_mackerel",212.366,0.426972,62.3234,1.22597,9.54845
"4228","13",2,17,"Atlantic_mackerel",275.033,0.572182,48.9642,1.7258,10.5262
"4229","13",1,18,"Atlantic_mackerel",349.192,0.505524,85.0435,1.41246,9.99575
"4230","13",2,18,"Atlantic_mackerel",379.619,0.488493,60.8645,1.83052,13.1627
"4231","13",1,19,"Atlantic_mackerel",250.937,0.644592,74.0342,1.22067,7.79808
"4232","13",2,19,"Atlantic_mackerel",261.037,0.519257,51.6532,1.62011,10.6956
"4233","13",1,20,"Atlantic_mackerel",146.468,0.899065,50.4866,1.0651,6.50107
"4234","13",2,20,"Atlantic_mackerel",156.31,0.595696,36.0503,1.46692,8.48479
"4235","13",1,21,"Atlantic_mackerel",106.55,0.543827,56.0894,0.641664,5.67451
"4236","13",2,21,"Atlantic_mackerel",137.439,0.466112,40.3975,1.22442,8.52902
"4237","13",1,22,"Atlantic_mackerel",119.467,0.881746,43.2864,1.0152,6.23893
"4238","13",2,22,"Atlantic_mackerel",153.247,0.568445,33.0682,1.53348,9.02487
"4239","13",1,23,"Atlantic_mackerel",124.589,0.408105,31.0679,1.38884,10.6385
"4240","13",2,23,"Atlantic_mackerel",132.026,0.357346,22.2833,1.77916,17.1673
"4241","13",1,24,"Atlantic_mackerel",87.6078,0.926083,29.8502,1.07668,5.99086
"4242","13",2,24,"Atlantic_mackerel",104.998,0.539541,21.1097,1.60421,9.37607
"4243","13",1,25,"Atlantic_mackerel",100.111,0.648664,30.4134,1.19139,6.77908
"4244","13",2,25,"Atlantic_mackerel",136.229,0.576168,24.0158,1.73563,9.81909
"4245","13",1,26,"Atlantic_mackerel",97.336,0.695928,33.9975,1.05188,6.27688
"4246","13",2,26,"Atlantic_mackerel",133.597,0.54953,26.5236,1.6168,9.54318
"4247","13",1,27,"Atlantic_mackerel",89.9518,0.708713,24.0721,1.31822,6.80374
"4248","13",2,27,"Atlantic_mackerel",111.801,0.49627,18.437,1.80236,11.5301
"4249","13",1,28,"Atlantic_mackerel",114.613,0.489544,32.7005,1.25417,8.22793
"4250","13",1,29,"Atlantic_mackerel",155.943,0.703511,59.835,0.957899,6.54373
"4251","13",2,29,"Atlantic_mackerel",213.998,0.875017,47.8651,1.49758,7.61599
"4252","13",1,30,"Atlantic_mackerel",259.762,0.63166,123.884,0.740417,6.7063
"4253","13",2,30,"Atlantic_mackerel",314.196,0.908152,94.4252,1.20221,7.44883
"4254","13",1,31,"Atlantic_mackerel",230.485,0.62657,139.837,0.499713,6.20966
"4255","13",2,31,"Atlantic_mackerel",244.025,0.712466,97.8111,0.914233,6.90048
"4256","13",1,32,"Atlantic_mackerel",106.534,0.661896,77.1201,0.323103,5.2939
"4257","13",2,32,"Atlantic_mackerel",107.183,0.860129,51.5744,0.731516,5.80446
"4258","13",1,33,"Atlantic_mackerel",44.6971,0.783156,28.4993,0.450031,4.63953
"4259","13",2,33,"Atlantic_mackerel",46.0772,0.59839,18.9344,0.889341,5.34017
"4260","13",1,34,"Atlantic_mackerel",23.0807,0.542775,10.1344,0.823063,4.5966
"4261","13",2,34,"Atlantic_mackerel",27.8127,0.743173,7.00594,1.37873,5.66849
"4262","13",1,35,"Atlantic_mackerel",51.3162,0.870542,10.5562,1.58129,6.36804
"4263","13",2,35,"Atlantic_mackerel",83.0305,0.446479,8.02049,2.33721,18.2331
"4264","13",1,36,"Atlantic_mackerel",120.492,0.492194,43.5467,1.01775,7.13948
"4265","13",2,36,"Atlantic_mackerel",178.47,0.49011,38.4396,1.53533,10.2969
"4266","13",1,37,"Atlantic_mackerel",235.781,0.909631,104.617,0.812598,6.68614
"4267","13",2,37,"Atlantic_mackerel",286.978,0.433872,79.2025,1.2874,10.1456
"4268","13",1,38,"Atlantic_mackerel",292.983,0.644773,182.398,0.473922,6.43032
"4269","13",2,38,"Atlantic_mackerel",329.348,0.484949,129.868,0.930598,7.83355
"4270","13",1,39,"Atlantic_mackerel",309.653,0.515045,198.523,0.444545,6.36338
"4271","13",2,39,"Atlantic_mackerel",358.969,0.38871,140.004,0.941568,8.79099
"4272","13",1,40,"Atlantic_mackerel",257.336,0.442573,153.284,0.518087,6.33935
"4273","13",2,40,"Atlantic_mackerel",278.786,0.39514,106.936,0.958214,8.56117
"4274","13",1,41,"Atlantic_mackerel",119.55,0.885876,191.003,-0.468561,5.72137
"4275","13",2,41,"Atlantic_mackerel",126.562,0.537531,164.447,-0.261856,5.25756
"4276","13",1,42,"Atlantic_mackerel",237835,0.983269,930.506,5.5436,29.1745
"4277","13",2,42,"Atlantic_mackerel",217381,0.849696,770.512,5.64235,35.0931
"4278","14",1,1,"Spiny_dogfish",237835,0.212721,137082,0.550997,15.1052
"4279","14",2,1,"Spiny_dogfish",217381,0.253632,126519,0.541261,14.1135
"4280","14",1,2,"Spiny_dogfish",88891.3,0.222169,41608,0.759122,16.6473
"4281","14",2,2,"Spiny_dogfish",80119.8,0.187773,36131.4,0.796361,19.5311
"4282","14",1,3,"Spiny_dogfish",47663.5,0.394113,22379.5,0.756022,12.5997
"4283","14",2,3,"Spiny_dogfish",34283.9,0.423618,12730.9,0.990647,13.2368
"4284","14",1,4,"Spiny_dogfish",72934.5,0.310035,54463.9,0.292024,11.3888
"4285","14",2,4,"Spiny_dogfish",42131.2,0.32707,20354.7,0.727478,12.9235
"4286","14",1,5,"Spiny_dogfish",86003.7,0.378629,63511.7,0.303167,11.6304
"4287","14",2,5,"Spiny_dogfish",61360.6,0.391317,37429.4,0.49431,11.8031
"4288","14",1,6,"Spiny_dogfish",75309.1,0.494428,52453.4,0.361675,11.7115
"4289","14",2,6,"Spiny_dogfish",53570.2,0.376281,32260.1,0.507161,11.7386
"4290","14",1,7,"Spiny_dogfish",47550.7,0.759062,24941.9,0.645248,11.7741
"4291","14",2,7,"Spiny_dogfish",37810.3,0.665353,18755.6,0.701086,11.607
"4292","14",1,8,"Spiny_dogfish",13120.7,0.383151,2259.34,1.75912,19.981
"4293","14",2,8,"Spiny_dogfish",11094.7,0.433685,1864.42,1.78352,17.8539
"4294","14",1,9,"Spiny_dogfish",17732.8,0.48935,13568.2,0.26769,10.1371
"4295","14",2,9,"Spiny_dogfish",8611.91,0.392371,3318.77,0.953553,11.9973
"4296","14",1,10,"Spiny_dogfish",24697.4,0.382452,15442,0.469611,10.8261
"4297","14",2,10,"Spiny_dogfish",15704.2,0.333799,7887,0.688713,11.6119
"4298","14",1,11,"Spiny_dogfish",15553.1,0.566793,4605.75,1.21696,12.3082
"4299","14",2,11,"Spiny_dogfish",11065.1,0.868042,2791.9,1.37707,11.3473
"4300","14",1,12,"Spiny_dogfish",15067.3,0.381519,6343.34,0.865121,12.1466
"4301","14",2,12,"Spiny_dogfish",8292.87,0.445145,1987.29,1.42862,14.2827
"4302","14",1,13,"Spiny_dogfish",10202.4,0.438381,2225.34,1.52271,15.3572
"4303","14",2,13,"Spiny_dogfish",6324.54,0.947226,968.174,1.87678,11.5798
"4304","14",1,14,"Spiny_dogfish",11259.1,0.482346,6935.66,0.484501,10.0233
"4305","14",2,14,"Spiny_dogfish",5711.63,0.377076,1832.86,1.13663,13.137
"4306","14",1,15,"Spiny_dogfish",7102.62,0.420835,3180.47,0.803433,10.744
"4307","14",2,15,"Spiny_dogfish",4708.92,0.614716,1745.43,0.992457,10.1929
"4308","14",1,16,"Spiny_dogfish",2298.47,0.515166,288.693,2.07464,16.1045
"4309","14",2,16,"Spiny_dogfish",1436.04,0.704031,125.944,2.43381,13.8129
"4310","14",1,17,"Spiny_dogfish",8552.66,0.559533,6247.67,0.314034,9.54978
"4311","14",2,17,"Spiny_dogfish",3259.45,0.319774,1356.97,0.876306,11.623
"4312","14",1,18,"Spiny_dogfish",8473.52,0.479009,2840.42,1.09299,11.8309
"4313","14",2,18,"Spiny_dogfish",5715.58,0.413519,1745.12,1.18637,12.8023
"4314","14",1,19,"Spiny_dogfish",5258.68,0.429419,632.657,2.11771,20.8014
"4315","14",2,19,"Spiny_dogfish",3143.55,0.387616,260.986,2.48864,28.635
"4316","14",1,20,"Spiny_dogfish",7827.3,0.477074,2227.63,1.25668,12.6136
"4317","14",2,20,"Spiny_dogfish",3631.73,0.315869,524.882,1.93429,26.7139
"4318","14",1,21,"Spiny_dogfish",12995.1,0.410622,4094.71,1.15487,13.4563
"4319","14",2,21,"Spiny_dogfish",7513.43,0.630051,1423.59,1.66351,12.867
"4320","14",1,22,"Spiny_dogfish",14150.5,0.294673,5497.17,0.945516,14.4024
"4321","14",2,22,"Spiny_dogfish",9112.81,0.33547,2175.04,1.43263,18.0629
"4322","14",1,23,"Spiny_dogfish",10816.3,0.477448,2250.14,1.57007,14.8754
"4323","14",2,23,"Spiny_dogfish",6713.61,0.407626,1005.56,1.89859,19.6804
"4324","14",1,24,"Spiny_dogfish",10056.7,0.384569,2831.48,1.26744,14.6103
"4325","14",2,24,"Spiny_dogfish",5875.37,0.430492,886.567,1.89117,18.404
"4326","14",1,25,"Spiny_dogfish",10083.1,0.333262,1607.4,1.83624,24.2183
"4327","14",2,25,"Spiny_dogfish",6084.69,0.84396,649.885,2.23673,12.9748
"4328","14",1,26,"Spiny_dogfish",6535.99,0.685474,1593.69,1.41127,11.4458
"4329","14",2,26,"Spiny_dogfish",4367.5,0.429621,508.656,2.15017,20.9801
"4330","14",1,27,"Spiny_dogfish",6920.61,0.286883,1251.22,1.71038,26.2849
"4331","14",2,27,"Spiny_dogfish",4014.31,0.813437,471.683,2.14131,12.4749
"4332","14",1,28,"Spiny_dogfish",8531.99,0.371822,2323.08,1.30093,15.1019
"4333","14",2,28,"Spiny_dogfish",5521.28,0.533276,808.342,1.92138,15.3973
"4334","14",1,29,"Spiny_dogfish",15655.5,0.592639,3305.52,1.55523,13.4977
"4335","14",2,29,"Spiny_dogfish",7989.15,0.59034,1095.79,1.98661,15.04
"4336","14",1,30,"Spiny_dogfish",21495.3,0.374062,10820.7,0.686376,11.5947
"4337","14",2,30,"Spiny_dogfish",14437.7,0.701775,3588.87,1.39201,12.1096
"4338","14",1,31,"Spiny_dogfish",17416.7,0.3045,10324.7,0.522889,10.9694
"4339","14",2,31,"Spiny_dogfish",13412.6,0.210829,6607.25,0.708027,14.5053
"4340","14",1,32,"Spiny_dogfish",19366.7,0.233963,13148.9,0.387214,10.7072
"4341","14",2,32,"Spiny_dogfish",11339.6,0.329779,5736.1,0.681524,11.2811
"4342","14",1,33,"Spiny_dogfish",17541.7,0.270007,9083.85,0.658081,12.3521
"4343","14",2,33,"Spiny_dogfish",13241,0.460125,6067.55,0.780361,11.0719
"4344","14",1,34,"Spiny_dogfish",8528.13,0.350008,2518.4,1.21975,14.9926
"4345","14",2,34,"Spiny_dogfish",6371.9,0.837656,1577.83,1.39585,10.8898
"4346","14",1,35,"Spiny_dogfish",7473.53,0.342746,3072.86,0.888757,12.1292
"4347","14",2,35,"Spiny_dogfish",4335.09,0.291987,1039.23,1.42826,20.0259
"4348","14",1,36,"Spiny_dogfish",14855.3,0.261907,5054.05,1.07817,17.6585
"4349","14",2,36,"Spiny_dogfish",8072.47,0.4254,2002.07,1.39428,14.4317
"4350","14",1,37,"Spiny_dogfish",29924.6,0.417429,16944.1,0.56876,11.28
"4351","14",2,37,"Spiny_dogfish",16754.7,0.287703,5515.59,1.1111,16.857
"4352","14",1,38,"Spiny_dogfish",39678.6,0.441211,26758.5,0.39396,11.0879
"4353","14",2,38,"Spiny_dogfish",26865.9,0.866972,13292.7,0.703641,11.3042
"4354","14",1,39,"Spiny_dogfish",36634.1,0.495235,23722.2,0.434569,11.11
"4355","14",2,39,"Spiny_dogfish",25881.9,0.556663,14345.1,0.590135,11.0564
"4356","14",1,40,"Spiny_dogfish",22879.6,0.237858,11612.9,0.678124,13.5848
"4357","14",2,40,"Spiny_dogfish",18187.5,0.295404,8649.76,0.743201,12.6728
"4358","14",1,41,"Spiny_dogfish",6544.3,0.327346,3627.92,0.589936,10.2125
"4359","14",2,41,"Spiny_dogfish",5462.59,0.994031,2276.45,0.875303,9.90632
"4360","14",1,42,"Spiny_dogfish",1484.58,0.368315,515.825,1.05712,11.3419
"4361","14",2,42,"Spiny_dogfish",1035.66,0.461505,298.987,1.24239,10.712
"4362","14",1,1,"Atlantic_herring",3830.36,0.601376,3063.94,0.223257,8.73003
"4363","14",2,1,"Atlantic_herring",3119.3,0.565197,3711.25,-0.173761,8.44098
"4364","14",2,2,"Atlantic_herring",1948.27,0.686052,2152.64,-0.0997531,8.1274
"4365","14",2,3,"Atlantic_herring",1083.2,0.378998,1325.03,-0.201508,7.07774
"4366","14",1,4,"Atlantic_herring",790.206,1,830.509,-0.0497454,7.59247
"4367","14",2,4,"Atlantic_herring",623.769,0.459317,1024.49,-0.496176,7.16017
"4368","14",1,5,"Atlantic_herring",237.25,0.611089,295.799,-0.220567,5.96068
"4369","14",2,5,"Atlantic_herring",218.58,0.780616,399.838,-0.603908,6.35767
"4370","14",1,6,"Atlantic_herring",181.381,0.702038,216.855,-0.178632,5.79814
"4371","14",2,6,"Atlantic_herring",179.466,0.461791,300.281,-0.514735,5.9575
"4372","14",1,7,"Atlantic_herring",158.746,0.94829,129.109,0.206649,5.95689
"4373","14",2,7,"Atlantic_herring",152.698,0.685175,180.026,-0.164637,5.59819
"4374","14",1,8,"Atlantic_herring",99.6486,0.544381,87.247,0.132906,4.94228
"4375","14",2,8,"Atlantic_herring",101.87,0.424096,136.266,-0.290914,4.92011
"4376","14",1,9,"Atlantic_herring",155.857,0.539313,211.069,-0.303246,5.5085
"4377","14",2,9,"Atlantic_herring",164.519,0.454629,309.812,-0.632935,6.20281
"4378","14",1,10,"Atlantic_herring",249.594,0.88095,355.47,-0.353606,6.39258
"4379","14",2,10,"Atlantic_herring",238.932,0.419344,480.146,-0.697912,6.91099
"4380","14",1,11,"Atlantic_herring",383.758,0.799988,407.663,-0.0604286,6.64865
"4381","14",2,11,"Atlantic_herring",415.284,0.839124,593.969,-0.357865,6.86344
"4382","14",1,12,"Atlantic_herring",1057.95,0.774992,1012.87,0.0435391,7.6297
"4383","14",2,12,"Atlantic_herring",1045.52,0.424722,1389.58,-0.284489,7.23922
"4384","14",1,13,"Atlantic_herring",998.036,0.863215,443.743,0.810543,8.11848
"4385","14",2,13,"Atlantic_herring",830.849,0.387073,580.268,0.358958,7.12225
"4386","14",1,14,"Atlantic_herring",589.631,0.704084,256.282,0.833216,7.6478
"4387","14",2,14,"Atlantic_herring",536.128,0.312793,356.144,0.40904,6.89614
"4388","14",1,15,"Atlantic_herring",809.045,0.457459,370.466,0.781093,8.29043
"4389","14",2,15,"Atlantic_herring",783.325,0.459652,544.845,0.363046,7.11711
"4390","14",1,16,"Atlantic_herring",801.725,0.853197,564.3,0.351178,7.53165
"4391","14",2,16,"Atlantic_herring",676.901,0.628929,758.368,-0.113643,6.98905
"4392","14",1,17,"Atlantic_herring",70.3788,0.611168,14.9158,1.55147,7.90253
"4393","14",2,17,"Atlantic_herring",53.6686,0.389596,18.5431,1.06273,7.67951
"4394","14",1,18,"Atlantic_herring",227.246,0.416775,210.7,0.0755993,5.48622
"4395","14",2,18,"Atlantic_herring",283.678,0.49518,335.513,-0.167824,5.92137
"4396","14",1,19,"Atlantic_herring",823.705,0.690775,535.789,0.430072,7.45662
